"mape","daycounts"
0.0727481864657633,22
0.0895153595296108,22
0.0911836522073697,22
0.0450443155006757,22
0.0314775149322786,22
0.106166548453678,22
0.0627654401003351,22
0.281507711453433,22
0.389066195730045,22
0.0361865070277303,22
0.0669987548342377,22
0.0580698693825782,22
0.0469083203008825,22
0.209236716932126,22
0.0483590227581443,22
0.0524994384520435,22
0.141361845041494,22
0.183785807931913,22
0.0594675853842944,22
0.0387674733955643,22
0.0574235061262807,22
0.249992734160219,22
0.0829509457108324,22
