"mape","daycounts"
0.408972801219378,24
0.266249866858882,24
0.249877267825478,24
0.376475561204796,24
0.33346501374078,24
0.556504126617855,24
0.496523377371515,24
0.354451749198959,24
0.467351747713563,24
0.549088749890438,24
0.527247702038068,24
0.305995472605791,24
0.280225981991338,24
0.13146590530509,24
0.413261204372218,24
0.613683058637925,24
0.755044777395498,24
0.336035942463174,24
0.416832649526887,24
0.435797694343997,24
0.427270315427147,24
0.940856746815403,24
0.571173918048103,24
0.49681407303173,24
0.184830947005208,24
