"mape","daycounts"
0.121462169695223,22
0.130137301862052,22
0.0501174801525965,22
0.147233859945436,22
0.140947254197267,22
0.23064903818544,22
0.195458389276356,22
0.366629589646442,22
0.324137511938468,22
0.0485840422889962,22
0.087818022772435,22
0.0787349345134351,22
0.102583835540514,22
0.0514273761717489,22
0.0844776172197685,22
0.0523114803989545,22
0.166318573338332,22
0.141595860558029,22
0.173324163288301,22
0.121982959943948,22
0.14797631501353,22
0.101628659791801,22
0.0733112706499493,22
