"mape","daycounts"
0.0294638525966957,22
0.107961333412137,22
0.0679670077988899,22
0.0331382701897624,22
0.0380843929656191,22
0.0748152591626643,22
0.873454453464795,22
0.277073136473133,22
0.0646248937466433,22
0.264675315290266,22
0.0898708207503238,22
0.109082543805429,22
0.0699741757556715,22
0.0852087345040101,22
0.046749439585687,22
0.0651204225394374,22
0.0800343505667868,22
0.0605379735476434,22
0.0643461345883522,22
0.252646399824806,22
0.252930400234235,22
0.0513114256786719,22
0.0492234539178278,22
