"mape","daycounts"
0.165854285985047,25
0.251762486565111,25
0.408116495827932,25
0.300475166211082,25
0.418705138796092,25
0.335025156326458,25
0.469233783829917,25
0.14461908273978,25
0.226080737692234,25
0.186638624132609,25
0.35959919839297,25
0.257496439237188,25
