"mape","daycounts"
0.052933886414431,40
0.089623335166103,40
0.0789676556697744,40
0.0617069862422781,40
0.0542556011889711,40
0.0320518712973411,40
0.0852999577258115,40
0.04743293708103,40
0.0426909914933425,40
0.0378804488710407,40
0.0903419774174405,40
0.0293462720444593,40
0.0398505748356807,40
0.0246840347786209,40
0.0411553546183216,40
0.0371400859576288,40
0.123046506604748,40
0.0612958914332443,40
0.0312230023311939,40
0.0878372812230627,40
0.373171189143456,40
0.0261954963628831,40
0.0934905203757648,40
0.113041248166118,40
0.124283370477552,40
0.0258404667271159,40
0.0856272468883458,40
0.0762323845080944,40
0.10781233122636,40
0.0212824259152451,40
0.0246273514563813,40
0.0492972238082418,40
0.0673036762468188,40
0.0461581038853005,40
0.336185062891945,40
0.0684788497953988,40
0.074878372235094,40
0.0982135166959108,40
0.0915915259880954,40
0.0479612635073305,40
0.0420619871437781,40
