"mape","daycounts"
0.13472990902248,22
0.150326757129962,22
0.160424507834942,22
0.168133283437022,22
0.130422681455285,22
0.400456962234997,22
1.41497024125037,22
0.252782290883754,22
0.044670244833459,22
0.118646542758239,22
0.136180336893747,22
0.0668817137453658,22
0.0494586042572741,22
0.203618569274633,22
0.137572987387963,22
0.0656954764263923,22
0.142043727782139,22
0.111348112660351,22
0.0603269939818845,22
0.0708993645150551,22
0.175811687739402,22
0.0554480839070504,22
0.178391062732601,22
