"mape","daycounts"
0.0555634769204753,22
0.0827082160294982,22
0.237556139657193,22
0.0316291847050081,22
0.0916311073145948,22
0.0583641562527457,22
0.238883472371385,22
0.0504029852095011,22
0.32911458746994,22
0.14768039946685,22
0.0705200682528044,22
0.085429300882657,22
0.0799999295110961,22
0.0992410325721225,22
0.0275151395088197,22
0.0460843496644762,22
0.0799667273002271,22
0.0978223522130962,22
0.0690933827107023,22
0.0529450490881182,22
0.0988110526743548,22
0.154657743839652,22
0.176230744267794,22
