"mape","daycounts"
0.374960626532806,27
0.15597432764329,27
0.216923636197352,27
0.205347053922471,27
0.464880505584945,27
0.383122074335942,27
0.292064208030272,27
0.280901839198104,27
0.131331283062435,27
0.288737085635226,27
0.311103076231154,27
0.162947309829918,27
0.282948373308725,27
0.217223593102826,27
0.654188599583387,27
0.394642283270526,27
0.215485839849039,27
0.343124058492933,27
0.284868967118489,27
0.428636093918007,27
0.0460621221707266,27
0.174551972929812,27
0.234243811063649,27
0.138995787597747,27
0.359942581011526,27
0.0441961675518935,27
0.29760517730443,27
0.859046524316866,27
