"mape","daycounts"
0.0543232808907003,22
0.0199583478211556,22
0.161298272797194,22
0.112088273463602,22
0.144608982803169,22
0.136072906894258,22
0.641453547072827,22
0.134670479977034,22
0.158728498414613,22
0.0930522580341449,22
0.294299064871875,22
0.0603068748688314,22
0.0694772955979927,22
0.107633524325739,22
0.030569743875109,22
0.12983050220952,22
0.035872288114385,22
0.0699771614458828,22
0.190434679172971,22
0.100251704783942,22
0.16648464580971,22
1.07294450224433,22
0.316226025607439,22
