"mape","daycounts"
0.0623270308772342,34
0.570566184847677,34
0.151027900908312,34
0.259835986818408,34
0.311142976786584,34
0.677920341180439,34
0.106831268486335,34
0.554621250461426,34
0.284645451702247,34
0.295430348813707,34
0.149660885074219,34
0.171052736454651,34
0.626959675843554,34
0.0827351255057394,34
0.341355852542178,34
0.238755943133461,34
0.198678847132175,34
0.258089523809925,34
0.0578524257662969,34
0.213344841791315,34
0.207317117252283,34
0.271243860932309,34
0.0887717226384599,34
0.092271228140259,34
0.328215886035946,34
0.35975848347124,34
0.146947688544882,34
0.750384763256373,34
0.319203028946831,34
0.181246119187218,34
0.284810462629219,34
0.185620303066936,34
0.377685029529649,34
0.185165386937672,34
0.337439972188666,34
