"mape","daycounts"
0.189578791637611,23
0.301946397692674,23
0.259362578997611,23
0.364818935680051,23
0.152088741766713,23
0.389094488082373,23
0.11904454273843,23
0.399179922885687,23
0.130365378151949,23
0.043063677645701,23
0.196528464089958,23
0.0351951251323659,23
0.0585643329319147,23
0.213378845219964,23
0.210167226209032,23
0.108478532815351,23
0.37707323003879,23
0.0424924921077733,23
0.226524201017292,23
0.14421924471424,23
0.453005544296943,23
0.131809611528199,23
0.251745410938915,23
0.428411140553362,23
