"mape","daycounts"
0.112028128861627,27
0.073875539434441,27
0.0119130362500682,27
0.0913468391071623,27
0.0410019989496957,27
0.0516605738898345,27
0.015966176225041,27
0.258379297088302,27
0.176828302357303,27
0.180404555035567,27
0.0806741594631683,27
0.170234753438728,27
0.0463030498803869,27
0.071187996193643,27
0.025950967109443,27
0.106659865453297,27
0.129615441526063,27
0.0356601949981769,27
0.100377396521334,27
0.0816007366160363,27
0.170926760778361,27
0.0427988387583045,27
0.025561631484701,27
0.600172171774701,27
0.565502008315818,27
0.0888343354653937,27
0.0507151210486765,27
0.0865703754122386,27
