"mape","daycounts"
0.152711844556549,27
0.14298182538402,27
0.240466860506315,27
0.101354306995654,27
0.0339759894671113,27
0.154909915670166,27
0.0650527713892922,27
0.229158566438641,27
0.204425920358981,27
0.0879702498427131,27
0.135361255511461,27
0.156705167938085,27
0.221607846338321,27
0.107778515920201,27
0.833684646391782,27
0.341455126072456,27
0.230892669167532,27
0.270980420263114,27
0.266660973150704,27
0.383167870011497,27
0.136534190370325,27
0.112187731346218,27
0.177076013227144,27
0.231438854864166,27
0.144065468579779,27
0.178611615949208,27
0.206946939630901,27
0.272711999264726,27
