"x"
1.78
2.04
2.03
2.06
2.04
2.07
2.06
2.03
2.05
2.05
2.04
2.09
2.05
2.03
2.01
2.07
2.12
2.57
3.02
3.04
3.05
3.33
2.92
3.13
3.16
3.07
3.21
2.78
2.98
6.18
6.2
6.32
5.86
6.31
6.37
6.92
6.77
6.43
6.67
6.65
6.68
6.74
7.21
6.75
6.71
6.96
6.85
7.01
6.57
6.54
6.05
6.01
6.06
4.1
4.5
4.95
4.77
4.15
4.46
4.71
4.8
4.04
4.45
4.7
4.66
4.22
4.58
4.95
4.29
4.62
4.85
4.61
4.44
4.31
4.14
4.11
4.09
1.2
1.05
1.03
1.07
1.29
1.38
1.34
1.33
1.39
1.34
1.33
1.33
1.4
1.37
1.33
1.34
1.23
1.24
1.23
62
62
62
62
61.75
61.5
61.25
61
60.75
60.5
60.25
60
60
60
60
60
59.5
59
58.5
58
58.75
59.5
60.25
61
61.5
62
62.5
63
63.25
63.5
63.75
64
64.75
65.5
66.25
67
68
69
70
71
71.5
72
72.5
73
73.25
73.5
73.75
74
73.75
73.5
73.25
73
73
73
73
73
72.75
72.5
72.25
72
72.5
73
73.5
74
73.5
73
72.5
72
71.25
70.5
69.75
69
68.5
68
67.5
67
66.25
65.5
64.75
64
64
64
64
64
63.75
63.5
63.25
63
63
63
63
63
62.75
62.5
62.25
62
0
0
1
0
0
0
0
