"mape","daycounts"
0.142682059013965,22
0.109698406317936,22
0.0567987566962191,22
0.166619972467306,22
0.146614282947352,22
0.23064903818544,22
0.195458389276356,22
0.310010431532682,22
0.324137511938468,22
0.0485840422889962,22
0.0933477588705156,22
0.0933327092990675,22
0.0721913390700555,22
0.0531264730083267,22
0.0795141278410549,22
0.0534215198710816,22
0.157147907686346,22
0.150121394182501,22
0.159295988041657,22
0.114374287670935,22
0.166533370170004,22
0.105853490137549,22
0.0733112706499493,22
