"mape"
0.131203327242246
0.134363741381486
0.0481732040562975
0.0827761698071961
0.095103130856706
0.231338935017749
0.200265827643548
0.168156551122927
0.105637779068225
0.108970196759856
0.120080220502161
0.162934157153264
0.172031331500538
0.103894612737868
0.117582027862481
0.0953855053997656
0.364239647931449
0.156390923183255
0.241481740234395
