"x"
18
19
19
19
18
18
19
18
18
19
18
18
19
19
21
21
21
22
23
23
22
27
29
28
29
48
51
51
49
49
49
54
53
55
55
55
56
56
58
57
57
58
59
59
59
60
59
61
60
51
49
50
52
51
52
51
52
52
50
50
50
48
47
48
46
57
56
52
51
50
51
50
50
50
49
48
49
45
45
44
46
47
46
44
44
27
25
25
24
20
20
19
20
19
19
20
58
58
58
58
57.5
57
56.5
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56
56.25
56.5
56.75
57
57.25
57.5
57.75
58
58.75
59.5
60.25
61
62
63
64
65
65.25
65.5
65.75
66
67.25
68.5
69.75
71
70.25
69.5
68.75
68
67.75
67.5
67.25
67
66.75
66.5
66.25
66
65.75
65.5
65.25
65
64.5
64
63.5
63
62.5
62
61.5
61
60.75
60.5
60.25
60
59.75
59.5
59.25
59
59
59
59
59
59.25
59.5
59.75
60
59.25
58.5
57.75
57
57
57
57
57
0
0
0
0
1
0
0
