"mape","daycounts"
0.346537526362618,20
0.271654508311471,20
0.265913786927073,20
0.0408464224315958,20
0.0463213644838287,20
0.0830307591248426,20
0.150237614113674,20
0.035187567082182,20
0.0820716761984732,20
0.162861841048299,20
0.0989543998836561,20
0.0753565797099527,20
0.0571253919419447,20
0.055232136462969,20
0.0643251969967077,20
0.0640744427324255,20
0.0287355697197098,20
0.0634936437784468,20
0.0268248320578069,20
0.141850042521365,20
0.117655568442489,20
