"mape","daycounts"
Inf,9
0.542150843445457,9
0.337676110192029,9
0.334216666976741,9
0.397170045277759,9
0.506260328414818,9
1.42326195798022,9
0.41350863694945,9
0.585155277263447,9
0.491391951398434,9
