"mape","daycounts"
12.0208687733972,27
1.88111375382688,27
0.683173058804605,27
0.507498755479076,27
0.797803770460938,27
0.522650989797193,27
0.973102420375459,27
1.54305102569341,27
0.569681668732441,27
0.421797840532741,27
1.07048394809986,27
1.43995658670815,27
0.425699473105147,27
1.46866353991135,27
0.611119372176147,27
0.17628804900089,27
1.45740078097454,27
0.286997658250145,27
0.341001299306006,27
4.49433085243795,27
0.236365584636896,27
0.39411367710324,27
0.204576191520695,27
9.44972842434742,27
6.46047813490069,27
0.269114443153426,27
0.894139125565964,27
0.480925871043963,27
