"mape","daycounts"
0.110297316750283,24
0.176594848913765,24
0.127245424309181,24
0.209076462923865,24
0.0908881193068061,24
0.0892695846627276,24
0.164481548307377,24
0.205549280077692,24
0.189418587851526,24
0.246288816455536,24
0.070281071058326,24
0.15160561487499,24
0.13191507024439,24
0.105886239646479,24
0.0976598403172346,24
0.351135206911841,24
0.135018526266997,24
0.196334575651395,24
0.0798298686720379,24
0.19836768857468,24
0.210981021847358,24
0.214343242180241,24
0.202489273329972,24
0.268948739751002,24
0.0709914893500977,24
