"mape","daycounts"
0.153450520833333,28
0.165437744700153,28
0.116400162337662,28
0.252201240344623,28
0.18379650297619,28
0.108675595238095,28
0.0418313457375958,28
0.0738121490252172,28
0.164207028766688,28
0.176835829889807,28
0.319703282828283,28
0.272402146464646,28
0.226615444214876,28
0.188261880165289,28
0.225563016528926,28
0.137459108126722,28
0.21095041322314,28
0.356382575757576,28
0.227554665977961,28
0.353340220385675,28
0.470553188131313,28
0.383491161616162,28
0.311475550964187,28
0.240581095041322,28
0.303717573461892,28
0.208975090983363,28
0.241189862782234,28
0.237042530080214,28
0.260989643190809,28
0.0357618943556444,28
0.0678914835164835,28
0.0456933691308691,28
0.0558180692413647,28
0.0936886030636031,28
0.0763934455695819,28
0.0573114385614386,28
0.24633292947861,28
0.225966117981283,28
0.170768358479756,28
0.210661665234276,28
0.0787820512820513,28
0.35704763986014,28
0.137603305785124,28
0.131488941929283,28
0.148831651303242,28
