"mape","daycounts"
0.184174843249067,28
0.181973855970923,28
0.161857138926504,28
0.188821296607016,28
0.266841953213822,28
0.158412765612036,28
0.200714417304101,28
0.184184373254465,28
0.0638457941087616,28
0.226172228231627,28
0.236572588563029,28
0.188311551925162,28
0.227258419658711,28
0.227389102919831,28
0.133407502325382,28
0.106462472693915,28
0.203772311333757,28
0.207080961513284,28
0.177143588620762,28
0.475261754451347,28
0.300729715076408,28
0.20724342668949,28
0.103093942937669,28
0.202865258005448,28
0.142172356442276,28
0.245130160007865,28
0.497921551570501,28
1.12982080089759,28
0.174689160292777,28
0.137172801598981,28
0.151347994021534,28
0.165701030125656,28
0.19164185350659,28
0.322637245871201,28
0.278320662762565,28
0.221560766543966,28
0.119557196392909,28
0.119529581777881,28
