"mape","daycounts"
0.0779645636395883,28
0.0966263386372082,28
0.0584359707321664,28
0.0470265365398765,28
0.0316790371601389,28
0.0967937017129601,28
0.0493304908201153,28
0.282181626637896,28
0.383927742498515,28
0.0371831314272026,28
0.0643536386555681,28
0.057512154553286,28
0.0442173089591568,28
0.199898386660014,28
0.0642245242405816,28
0.0427927184393341,28
0.162786334036334,28
0.198942101959343,28
0.065494963219148,28
0.0488898371062403,28
0.066384242815814,28
0.204360146150028,28
0.0932527461276027,28
