"mape","daycounts"
0.411312314949808,28
0.267556231085971,28
0.209945831582304,28
0.371911617385495,28
0.317806505310179,28
0.578684870060837,28
0.526062116557618,28
0.367144740636072,28
0.49109530867792,28
0.579860452500095,28
0.524265062613591,28
0.304159283919654,28
0.243238765020493,28
0.120700458863166,28
0.413801948128404,28
0.616422028715952,28
0.75839195252898,28
0.34177242862369,28
0.417295921185293,28
0.435764169026692,28
0.4370643785663,28
0.914698347666596,28
0.551608087171535,28
0.495640485028816,28
0.183657914036059,28
