"mape","daycounts"
0.0410071356888813,28
0.0391572783441528,28
0.0724772858735493,28
0.116907684331688,28
0.0937618153880082,28
0.0751375099459917,28
0.0862258956420846,28
0.345762641441081,28
0.0436245842392019,28
0.0501731953768046,28
0.1584183456937,28
0.17112559100063,28
0.0452547429376096,28
0.106657909400368,28
0.0370057119239384,28
0.163305509249825,28
0.130602176754015,28
0.299353857483717,28
0.0553386848815559,28
0.0850331334801091,28
0.14109393363633,28
0.119147642735203,28
0.0822528260903942,28
0.663485909272481,28
0.08554791897127,28
