"mape","daycounts"
0.12614452371428,28
0.0808330139062722,28
0.0459107808985082,28
0.170632236487184,28
0.154687169396089,28
0.216868408005717,28
0.192913839852375,28
0.366404489804359,28
0.341868218527082,28
0.0484321788352176,28
0.0864394707986565,28
0.0793320617000765,28
0.079632368367145,28
0.0526857736457957,28
0.0782912178599577,28
0.0635130538604267,28
0.161784192671199,28
0.145354607294641,28
0.155695630522145,28
0.117572251898303,28
0.164569247791629,28
0.0983281162573697,28
0.0780307396439319,28
