"mape","daycounts"
0.156903468302185,28
0.123035549081237,28
0.129684292724011,28
0.0559652148278226,28
0.0432411478208372,28
0.200018098884543,28
0.153426358201483,28
0.290786335851546,28
0.138901191235784,28
0.0395419481935561,28
0.0656857352399972,28
0.100272035246988,28
0.0573625874200828,28
0.140101731598643,28
0.108234171431179,28
0.140569037065733,28
0.0728267738918196,28
0.15738247546886,28
0.122321569091485,28
0.0924574175625749,28
0.126407846340519,28
0.0594364163779351,28
0.0240750697564433,28
1.17273812040486,28
0.168783818096016,28
0.131847278774689,28
0.0819273401228192,28
0.100747686950595,28
