"mape","daycounts"
0.778756825912323,20
0.751996665322899,20
0.668235922752782,20
0.994154884385145,20
0.747133076472989,20
0.798250718645829,20
0.562045991382448,20
0.701881078000049,20
0.460308069013727,20
1.27855395351988,20
