"mape","daycounts"
1.99760525178946,22
1.61445034556647,22
1.47069760853718,22
1.04267283865518,22
1.13691872185764,22
1.74574661389567,22
1.40553536090564,22
1.67187013024947,22
1.23001020359236,22
1.28023760393078,22
1.10207087297438,22
