"mape","daycounts"
2.51980608153516,19
2.55586943779865,19
2.55340099760356,19
2.50938696612709,19
3.05108841258207,19
2.60349747525618,19
2.73494266974102,19
2.1566551025742,19
2.17183976690435,19
2.31920800266514,19
