"mape","daycounts"
0.304574522447079,23
0.295566417944454,23
0.321388907292322,23
0.330584963303583,23
0.387995788007334,23
0.317361122979156,23
0.336432435289231,23
0.36689635607088,23
0.341831301113432,23
0.377552764553661,23
0.367788043167605,23
