"mape","daycounts"
5.76126485305312,28
6.54847460596121,28
5.57413524248246,28
5.31848592779966,28
4.52614492388461,28
5.35163457370269,28
5.34176922893984,28
5.67681386318516,28
7.69169084091926,28
6.80308596677583,28
7.38126852632087,28
6.00558702031014,28
6.14499419339633,28
5.5259538294407,28
