"mape","daycounts"
2.03574651190187,23
1.85495019303323,23
2.15716461086238,23
2.43021542792588,23
1.94446108520888,23
1.83522815735403,23
1.48709590685915,23
1.3889910021391,23
1.47659273047905,23
2.57483389502767,23
3.2663590640376,23
3.2665782516341,23
