"mape","daycounts"
6.55048973611025,21
5.843588373892,21
6.92201833668117,21
7.1481380201521,21
7.37587205331716,21
5.15831275962575,21
6.43641883133455,21
6.58008250000127,21
5.42247456143513,21
6.58911933287227,21
6.94834046600293,21
