"mape","daycounts"
1.47351068346656,45
1.49819926004512,45
1.5314082021823,45
1.54691134792039,45
1.94200418183535,45
1.42533310465289,45
1.78119817671482,45
1.62298450504387,45
1.540915392762,45
1.69055515763012,45
1.67509755910202,45
1.57159312291238,45
1.56713567862695,45
1.54303956128506,45
1.41417246866455,45
1.83261391189333,45
1.50926604037086,45
1.57375364813577,45
1.29548060260008,45
1.46740412090075,45
1.13799513654565,45
2.27392859627598,45
