"mape","daycounts"
0.252141407299022,28
0.258884022304027,28
0.24528397180837,28
0.27751442310024,28
0.407207957717187,28
0.396973586988944,28
0.231023580700607,28
0.204711868942916,28
0.421640654156876,28
0.405574277886999,28
0.468569253955287,28
0.316155246094399,28
0.181755476622063,28
0.338721191448988,28
