"mape","daycounts"
1.75015525888674,22
1.98135113268869,22
1.88384182961404,22
1.92264681647553,22
1.81082664925691,22
1.80702554560326,22
1.935977924284,22
1.63055263418438,22
1.63329952591486,22
2.35542745796389,22
2.96520762115051,22
