"mape","daycounts"
23.5424850104993,35
25.4211828219401,35
35.4516165616674,35
29.5191073647146,35
33.9547757303529,35
32.3089239165747,35
34.8970237812163,35
28.5714399001675,35
36.829892048515,35
37.814529879101,35
32.5794663011535,35
22.2821007241519,35
28.5402522937484,35
30.4208968378435,35
25.5667943363565,35
37.4059384461072,35
36.9946167122595,35
