"mape"
0.792677722444344
0.842637721334615
0.826681160751814
0.876039446701723
0.883943449306148
0.845430707167369
0.848021034808872
0.0871578392900978
0.119894570595484
0.0672179403532014
0.124538129594039
0.134453698642781
