"mape"
0.39553201377186
0.383971387703208
0.404209009233266
0.13582386145051
0.146127078081001
0.378041756415057
0.377134870995505
0.521167434043765
0.429868848788543
0.383832409417087
0.415247522065452
0.479278257426305
0.373816923854589
0.386845335708312
0.346840212231141
0.389097234834257
0.397623877121398
0.365550725610336
0.11165659330547
0.0712956911688034
