"mape"
0.150146915725514
0.121056328338036
0.031382197059088
0.098603355066499
0.129958521004055
0.226972678621531
0.202239855344501
0.152997498223492
0.101202035486145
0.142038020113215
0.149523128512477
0.218767358951352
0.22622420673528
0.166956516606679
0.174605897907405
0.141360563525731
0.299708136133976
0.137272101333195
0.234927021863203
