"mape"
0.21054318408515
0.229917203442295
0.426007004815028
0.319222805483544
0.423402261056887
0.405681068040489
0.438965013574557
0.174655502267072
0.304593096592822
0.253078834614595
0.427178383176323
0.317030238822257
