"mape"
0.242094834836713
0.184988557276938
0.398697953596497
0.2631805814121
0.369869483443766
0.30500452214415
0.360579672541907
0.124024973794333
0.1890869512195
0.124401643490416
0.289446300587129
0.204166470784096
