"mape"
0.0984979720779292
0.0473168440144547
0.0659855770020013
0.216282387648016
0.0805270752393267
0.0689526485002729
0.149441816206917
0.210041691289569
0.147111963853431
0.204712953111257
0.397540876900523
0.352279070948269
