"mape"
0.0816929693433881
0.107643856969581
0.0353236783528011
0.0638371528211851
0.0949352327626328
0.144034025033718
0.0601160951995868
0.0870403337782285
0.0641601746041328
0.0753695464408032
0.10030250319458
0.0859103800937779
0.124455306884379
0.074070063535627
0.158056133786009
0.0904497754635356
0.056173779506814
0.0505567969313809
0.14099067570254
0.0293010516240129
0.243139132091892
0.144770770680515
