"mape","daycounts"
0.111547523143051,27
0.0747657232505876,27
0.0795670140273268,27
0.0390902995660709,27
0.0126998885088287,27
0.216491968360792,27
0.19365498116781,27
0.323449098571554,27
0.180981356601451,27
0.0940875668215017,27
0.114610680750999,27
0.0886712807134257,27
0.0179256352680396,27
0.112172493105554,27
0.0777243613230066,27
0.093533271985322,27
0.105550748415622,27
0.150639752034556,27
0.0871245404632178,27
0.0385238775341331,27
0.112289449985465,27
0.066243078139018,27
0.0655262343675131,27
1.11429476164448,27
0.247388017260015,27
0.102167718050341,27
0.067064727108554,27
0.0526171149200087,27
