"mape","daycounts"
0.189944966302525,34
0.13467897992894,34
0.221037652696563,34
0.229468339131056,34
0.115098733392698,34
0.109956864658754,34
0.108212760028504,34
0.143528173604796,34
0.122762535034108,34
0.0651159110918516,34
0.104374695711087,34
0.131755424481701,34
0.0821379940866594,34
0.0611675762989951,34
0.516295438702842,34
0.126787396510943,34
0.205073541656422,34
0.0398529938588306,34
0.0835069169399316,34
0.108648667240454,34
0.0375193608524199,34
0.0807715626119557,34
0.0843179841733689,34
0.160345637873473,34
0.155364929316955,34
0.166488277958238,34
0.393355634506992,34
0.456528900009043,34
0.403705874739869,34
0.442757733258023,34
0.379414815512984,34
0.415504508226092,34
0.139823960534278,34
0.541353341311042,34
0.380203890079581,34
