"mape","daycounts"
0.0978511663521529,22
0.024675452964164,22
0.0355923018859546,22
0.234753400586503,22
0.163505251944346,22
0.221557434860656,22
0.276632181681345,22
0.320083511925907,22
0.304748961154719,22
0.100781008345598,22
0.118375607727886,22
0.0580553350881889,22
0.0337195637939887,22
0.0751792226802784,22
0.0335595600241322,22
0.0154818333660723,22
0.100322799900008,22
0.0835877910701376,22
0.114514241020038,22
0.0980849804270958,22
0.211371076253421,22
0.123417510974674,22
0.0850172563284743,22
