"mape","daycounts"
0.0761440460303923,22
0.084845775791829,22
0.0843125994935866,22
0.0453503417875584,22
0.0333368813371765,22
0.0934162899487206,22
0.0845931107892204,22
0.201656525723846,22
0.307692969436652,22
0.0346626634035038,22
0.0761483482516595,22
0.0526695108135642,22
0.0438745247575747,22
0.133510582142913,22
0.0255135018116731,22
0.0465640720667751,22
0.149463351594735,22
0.171477318894142,22
0.0434463965483756,22
0.064457670081774,22
0.0626170670686398,22
0.245716392353332,22
0.0868423895275058,22
