"mape","daycounts"
0.0660169421169045,44
0.235169140137197,44
0.0809089614472907,44
0.161458840406932,44
0.254578818029512,44
0.151102137585815,44
0.110610297326303,44
0.0777637653623972,44
0.0688580467162059,44
0.0656289672603562,44
0.250521483909057,44
0.112824138698498,44
0.0907275704706553,44
0.066241933742259,44
0.151514224746104,44
0.0425471223726752,44
0.0802422349641734,44
0.18153670622669,44
0.0883985977363097,44
0.16997522190956,44
0.277267034208506,44
0.21851906708966,44
0.165620937756118,44
0.0860640889753003,44
0.141617894998094,44
0.129213592328206,44
0.165538264625957,44
0.15422669723868,44
0.171426368139193,44
0.0353869671370064,44
0.039877201230804,44
0.0557413076047507,44
0.0576613204669485,44
0.109585599962955,44
0.192124775131441,44
0.0555683460292071,44
0.243879625968004,44
0.158069691973747,44
0.0865390479101797,44
0.117656951908665,44
0.0602434968880417,44
0.414876020089146,44
0.271572795833973,44
0.12615583962156,44
0.106439029604389,44
