"mape","daycounts"
0.0609234982295776,40
0.072863152933975,40
0.0704811262394605,40
0.0648268053160216,40
0.106970667969621,40
0.0187241261660743,40
0.0216416538699171,40
0.0181741795247859,40
0.0199575651574282,40
0.0190864224007726,40
0.0231246726698823,40
0.0184089467872054,40
0.0193641305195268,40
0.0441662709187766,40
0.0438903591784039,40
0.0350648743015591,40
0.0576626939429357,40
0.0171483466926443,40
0.0237160551219285,40
0.0219617923582833,40
0.0800491834038214,40
0.0228707297670015,40
0.0357510339350975,40
0.0259201273675101,40
0.0376985466349733,40
0.0528078981576835,40
0.0154245138752579,40
0.0309970624153313,40
0.0325569922065393,40
0.0362211479604084,40
0.0907073355898941,40
0.0238788622153506,40
0.0624367836148734,40
0.0282561536898167,40
0.0343788406082249,40
0.117800927871317,40
0.155733147010447,40
0.0186725901197806,40
0.0250673770159023,40
0.0180454974186056,40
0.0381723376928817,40
