"mape","daycounts"
0.222073523329475,19
0.148363178624512,19
0.179935995298803,19
0.0650303813960048,19
0.0861729595174057,19
0.0367172128058874,19
0.0593942615021154,19
0.152741218911216,19
0.0388361125779717,19
0.142970218905097,19
0.165150556311327,19
0.142669335301096,19
0.0871967771005934,19
0.163547078728233,19
0.133246094871332,19
0.120792762235034,19
0.059682827114189,19
0.0701833719184121,19
0.0957859633561899,19
0.0581475690850682,19
